Slant cell length,Cell thickness,Cell angle,Vertical cell length,Poisson's ratio
16,2,40,70,-0.16364883
16,2.2,40,70,-0.16378726
16,2.4,40,70,-0.16324116
16,2.6,40,70,-0.16196064
16,2.8,40,70,-0.15975878
16,3,40,70,-0.15675331
16,3.2,40,70,-0.15270349
16,3.4,40,70,-0.14799119
16,2,40,75,-0.15016649
16,2.2,40,75,-0.15003601
16,2.4,40,75,-0.14959534
16,2.6,40,75,-0.14827662
16,2.8,40,75,-0.14607269
16,3,40,75,-0.14320413
16,3.2,40,75,-0.1394683
16,3.4,40,75,-0.13503066
16,2,40,80,-0.13889366
16,2.2,40,80,-0.1388916
16,2.4,40,80,-0.13822194
16,2.6,40,80,-0.13673655
16,2.8,40,80,-0.13454411
16,3,40,80,-0.13195899
16,3.2,40,80,-0.12850913
16,3.4,40,80,-0.12427163
16,2,45,50,-0.33130705
16,2.2,45,50,-0.32967055
16,2.4,45,50,-0.32586589
16,2.6,45,50,-0.32064963
16,2.8,45,50,-0.31325241
16,3,45,50,-0.30533864
16,3.2,45,50,-0.29519605
16,3.4,45,50,-0.2842086
16,2,45,55,-0.28873121
16,2.2,45,55,-0.28731731
16,2.4,45,55,-0.28404344
16,2.6,45,55,-0.27974328
16,2.8,45,55,-0.2739554
16,3,45,55,-0.26745572
16,3.2,45,55,-0.25875465
16,3.4,45,55,-0.24929659
16,2,45,60,-0.25613805
16,2.2,45,60,-0.25432314
16,2.4,45,60,-0.25058941
16,2.6,45,60,-0.24796324
16,2.8,45,60,-0.24275021
16,3,45,60,-0.23673733
16,3.2,45,60,-0.22950222
16,3.4,45,60,-0.22138262
16,2,45,65,-0.2304534
16,2.2,45,65,-0.22905659
16,2.4,45,65,-0.22603613
16,2.6,45,65,-0.22252163
16,2.8,45,65,-0.21772169
16,3,45,65,-0.21247296
16,3.2,45,65,-0.20605076
16,3.4,45,65,-0.19854725
16,2,45,70,-0.21004176
16,2.2,45,70,-0.20783831
16,2.4,45,70,-0.20565257
16,2.6,45,70,-0.20196957
16,2.8,45,70,-0.19759848
16,3,45,70,-0.19250563
16,3.2,45,70,-0.18653547
16,3.4,45,70,-0.17996031
16,2,45,75,-0.1929081
16,2.2,45,75,-0.19112497
16,2.4,45,75,-0.18853082
16,2.6,45,75,-0.1850472
16,2.8,45,75,-0.18096712
16,3,45,75,-0.17620787
16,3.2,45,75,-0.17065353
16,3.4,45,75,-0.16445413
16,2,45,80,-0.17856791
16,2.2,45,80,-0.17696286
16,2.4,45,80,-0.17428731
16,2.6,45,80,-0.17121014
16,2.8,45,80,-0.1670951
16,3,45,80,-0.16267744
16,3.2,45,80,-0.15724404
16,3.4,45,80,-0.15153083
16,2,50,50,-0.41489767
16,2.2,50,50,-0.40725583
16,2.4,50,50,-0.39829798
16,2.6,50,50,-0.38712762
16,2.8,50,50,-0.37468769
16,3,50,50,-0.36062049
16,3.2,50,50,-0.34546688
16,3.4,50,50,-0.3295744
16,2,50,55,-0.36266604
16,2.2,50,55,-0.35531164
16,2.4,50,55,-0.34762951
16,2.6,50,55,-0.33811744
16,2.8,50,55,-0.32671314
16,3,50,55,-0.31606607
16,3.2,50,55,-0.30324623
16,3.4,50,55,-0.28988018
16,2,50,60,-0.32322801
16,2.2,50,60,-0.3165265
16,2.4,50,60,-0.30896558
16,2.6,50,60,-0.29996901
16,2.8,50,60,-0.29052949
16,3,50,60,-0.2802522
16,3.2,50,60,-0.26951116
16,3.4,50,60,-0.25774441
16,2,50,65,-0.29205112
16,2.2,50,65,-0.28596873
16,2.4,50,65,-0.27850185
16,2.6,50,65,-0.26994815
16,2.8,50,65,-0.26101608
16,3,50,65,-0.25181143
16,3.2,50,65,-0.24214845
16,3.4,50,65,-0.2316415
16,2,50,70,-0.26701687
16,2.2,50,70,-0.26114708
16,2.4,50,70,-0.25391805
16,2.6,50,70,-0.24602158
16,2.8,50,70,-0.23712174
16,3,50,70,-0.22889078
16,3.2,50,70,-0.21973343
16,3.4,50,70,-0.21019513
16,2,50,75,-0.246067
16,2.2,50,75,-0.24005156
16,2.4,50,75,-0.23351111
16,2.6,50,75,-0.22629515
16,2.8,50,75,-0.218417
16,3,50,75,-0.20989632
16,3.2,50,75,-0.2012872
16,3.4,50,75,-0.19223863
16,2,50,80,-0.22813378
16,2.2,50,80,-0.22247818
16,2.4,50,80,-0.21640752
16,2.6,50,80,-0.20952926
16,2.8,50,80,-0.20174242
16,3,50,80,-0.19405507
16,3.2,50,80,-0.18570764
16,3.4,50,80,-0.17737426
16,2,55,50,-0.49438298
16,2.2,55,50,-0.47488695
16,2.4,55,50,-0.45529031
16,2.6,55,50,-0.43665421
16,2.8,55,50,-0.41641469
16,3,55,50,-0.3963716
16,3.2,55,50,-0.37606002
16,3.4,55,50,-0.35495383
16,2,55,55,-0.43702455
16,2.2,55,55,-0.41874231
16,2.4,55,55,-0.40034619
16,2.6,55,55,-0.38292159
16,2.8,55,55,-0.36504591
16,3,55,55,-0.34776905
16,3.2,55,55,-0.33056752
16,3.4,55,55,-0.31301283
16,2,55,60,-0.39340815
16,2.2,55,60,-0.3762369
16,2.4,55,60,-0.35885969
16,2.6,55,60,-0.34245914
16,2.8,55,60,-0.32551164
16,3,55,60,-0.30949773
16,3.2,55,60,-0.29416558
16,3.4,55,60,-0.27893574
16,2,55,65,-0.35836653
16,2.2,55,65,-0.34217658
16,2.4,55,65,-0.32608097
16,2.6,55,65,-0.31035464
16,2.8,55,65,-0.29438507
16,3,55,65,-0.27933695
16,3.2,55,65,-0.26508758
16,3.4,55,65,-0.25093684
16,2,55,70,-0.32978421
16,2.2,55,70,-0.31405448
16,2.4,55,70,-0.2990667
16,2.6,55,70,-0.28392817
16,2.8,55,70,-0.26883822
16,3,55,70,-0.25483471
16,3.2,55,70,-0.24153409
16,3.4,55,70,-0.22836661
16,2,55,75,-0.30516745
16,2.2,55,75,-0.29049207
16,2.4,55,75,-0.2761882
16,2.6,55,75,-0.2624162
16,2.8,55,75,-0.24821995
16,3,55,75,-0.23488312
16,3.2,55,75,-0.22200305
16,3.4,55,75,-0.20932632
16,2,55,80,-0.28387875
16,2.2,55,80,-0.27028786
16,2.4,55,80,-0.25682187
16,2.6,55,80,-0.24362198
16,2.8,55,80,-0.23034229
16,3,55,80,-0.21771967
16,3.2,55,80,-0.20557683
16,3.4,55,80,-0.19362232
16,2,60,50,-0.49714925
16,2.2,60,50,-0.46640932
16,2.4,60,50,-0.43942961
16,2.6,60,50,-0.41462675
16,2.8,60,50,-0.39324835
16,3,60,50,-0.37300665
16,3.2,60,50,-0.35372102
16,3.4,60,50,-0.33358397
16,2,60,55,-0.44833922
16,2.2,60,55,-0.41817202
16,2.4,60,55,-0.39259022
16,2.6,60,55,-0.36971181
16,2.8,60,55,-0.34811591
16,3,60,55,-0.32925526
16,3.2,60,55,-0.3115808
16,3.4,60,55,-0.29499822
16,2,60,60,-0.40948828
16,2.2,60,60,-0.38126295
16,2.4,60,60,-0.35617363
16,2.6,60,60,-0.33405623
16,2.8,60,60,-0.31410728
16,3,60,60,-0.29554405
16,3.2,60,60,-0.27870944
16,3.4,60,60,-0.26325001
16,2,60,65,-0.37587946
16,2.2,60,65,-0.35013812
16,2.4,60,65,-0.32654521
16,2.6,60,65,-0.30541895
16,2.8,60,65,-0.28606926
16,3,60,65,-0.26859257
16,3.2,60,65,-0.25279679
16,3.4,60,65,-0.23817551
16,2,60,70,-0.34661296
16,2.2,60,70,-0.32299994
16,2.4,60,70,-0.30140478
16,2.6,60,70,-0.28132869
16,2.8,60,70,-0.26288184
16,3,60,70,-0.24629073
16,3.2,60,70,-0.23121528
16,3.4,60,70,-0.21759162
16,2,60,75,-0.31955875
16,2.2,60,75,-0.29932952
16,2.4,60,75,-0.27938067
16,2.6,60,75,-0.26068696
16,2.8,60,75,-0.24337923
16,3,60,75,-0.22767063
16,3.2,60,75,-0.21327681
16,3.4,60,75,-0.20025832
16,2,60,80,-0.29183395
16,2.2,60,80,-0.27710536
16,2.4,60,80,-0.25994113
16,2.6,60,80,-0.24264131
16,2.8,60,80,-0.22634313
16,3,60,80,-0.21153031
16,3.2,60,80,-0.19822221
16,3.4,60,80,-0.18552802
16,2,65,50,-0.31838926
16,2.2,65,50,-0.30916644
16,2.4,65,50,-0.30055762
16,2.6,65,50,-0.29041335
16,2.8,65,50,-0.28081314
16,3,65,50,-0.27180379
16,3.2,65,50,-0.26253892
16,3.4,65,50,-0.25165695
16,2,65,55,-0.28809521
16,2.2,65,55,-0.28014941
16,2.4,65,55,-0.27095748
16,2.6,65,55,-0.26071002
16,2.8,65,55,-0.25095932
16,3,65,55,-0.24139214
16,3.2,65,55,-0.23241291
16,3.4,65,55,-0.22276471
16,2,65,60,-0.25885681
16,2.2,65,60,-0.25447657
16,2.4,65,60,-0.24705478
16,2.6,65,60,-0.23738716
16,2.8,65,60,-0.22744497
16,3,65,60,-0.21781182
16,3.2,65,60,-0.20887687
16,3.4,65,60,-0.19952921
16,2,65,65,-0.22545255
16,2.2,65,65,-0.23203053
16,2.4,65,65,-0.22620254
16,2.6,65,65,-0.21729193
16,2.8,65,65,-0.20771413
16,3,65,65,-0.19823047
16,3.2,65,65,-0.18982376
16,3.4,65,65,-0.18105573
16,2,65,70,-0.19061632
16,2.2,65,70,-0.20663586
16,2.4,65,70,-0.20719884
16,2.6,65,70,-0.19996121
16,2.8,65,70,-0.19117416
16,3,65,70,-0.18200255
16,3.2,65,70,-0.17379934
16,3.4,65,70,-0.16538725
16,2,65,75,-0.16667679
16,2.2,65,75,-0.17868163
16,2.4,65,75,-0.18790382
16,2.6,65,75,-0.18438922
16,2.8,65,75,-0.17666839
16,3,65,75,-0.16852489
16,3.2,65,75,-0.16064611
16,3.4,65,75,-0.15246845
16,2,65,80,-0.15039359
16,2.2,65,80,-0.1550519
16,2.4,65,80,-0.16571667
16,2.6,65,80,-0.16929028
16,2.8,65,80,-0.1639449
16,3,65,80,-0.15657753
16,3.2,65,80,-0.14914997
16,3.4,65,80,-0.14129646
18,2,30,55,-0.14965153
18,2.2,30,55,-0.15324768
18,2.4,30,55,-0.15567859
18,2.6,30,55,-0.15825449
18,2.8,30,55,-0.15963251
18,3,30,55,-0.16023694
18,3.2,30,55,-0.15962072
18,3.4,30,55,-0.15751361
18,2,30,60,-0.13206951
18,2.2,30,60,-0.13489923
18,2.4,30,60,-0.13699156
18,2.6,30,60,-0.13945387
18,2.8,30,60,-0.14056473
18,3,30,60,-0.14111671
18,3.2,30,60,-0.14032961
18,3.4,30,60,-0.13870563
18,2,30,65,-0.11781667
18,2.2,30,65,-0.12051595
18,2.4,30,65,-0.12254231
18,2.6,30,65,-0.12452036
18,2.8,30,65,-0.12530673
18,3,30,65,-0.12590652
18,3.2,30,65,-0.12530283
18,3.4,30,65,-0.12370862
18,2,30,70,-0.106515
18,2.2,30,70,-0.10854739
18,2.4,30,70,-0.11048752
18,2.6,30,70,-0.11208038
18,2.8,30,70,-0.11306
18,3,30,70,-0.11370734
18,3.2,30,70,-0.11293567
18,3.4,30,70,-0.11133671
18,2,30,75,-0.09712703
18,2.2,30,75,-0.09910568
18,2.4,30,75,-0.10058562
18,2.6,30,75,-0.10189861
18,2.8,30,75,-0.10292497
18,3,30,75,-0.10315905
18,3.2,30,75,-0.10268022
18,3.4,30,75,-0.10126107
18,2,30,80,-0.08929751
18,2.2,30,80,-0.09096391
18,2.4,30,80,-0.09237177
18,2.6,30,80,-0.09356973
18,2.8,30,80,-0.09447386
18,3,30,80,-0.09452785
18,3.2,30,80,-0.09413022
18,3.4,30,80,-0.09282838
18,2,35,55,-0.19705264
18,2.2,35,55,-0.20005567
18,2.4,35,55,-0.20218246
18,2.6,35,55,-0.20388107
18,2.8,35,55,-0.20384387
18,3,35,55,-0.20441279
18,3.2,35,55,-0.20327911
18,3.4,35,55,-0.20103396
18,2,35,60,-0.17444689
18,2.2,35,60,-0.17670666
18,2.4,35,60,-0.1784643
18,2.6,35,60,-0.17997391
18,2.8,35,60,-0.18081002
18,3,35,60,-0.18084092
18,3.2,35,60,-0.17981285
18,3.4,35,60,-0.1775104
18,2,35,65,-0.15565365
18,2.2,35,65,-0.1578719
18,2.4,35,65,-0.15941596
18,2.6,35,65,-0.16074681
18,2.8,35,65,-0.16159334
18,3,35,65,-0.16139274
18,3.2,35,65,-0.16069014
18,3.4,35,65,-0.15864554
18,2,35,70,-0.14040625
18,2.2,35,70,-0.14249758
18,2.4,35,70,-0.14390322
18,2.6,35,70,-0.14509577
18,2.8,35,70,-0.14575395
18,3,35,70,-0.14574435
18,3.2,35,70,-0.14495627
18,3.4,35,70,-0.14342335
18,2,35,75,-0.12797779
18,2.2,35,75,-0.12988172
18,2.4,35,75,-0.13108689
18,2.6,35,75,-0.13243267
18,2.8,35,75,-0.13273735
18,3,35,75,-0.13268391
18,3.2,35,75,-0.13203055
18,3.4,35,75,-0.1304933
18,2,35,80,-0.11773328
18,2.2,35,80,-0.11933906
18,2.4,35,80,-0.12032598
18,2.6,35,80,-0.12148344
18,2.8,35,80,-0.12112926
18,3,35,80,-0.12177383
18,3.2,35,80,-0.12101237
18,3.4,35,80,-0.11960642
18,2,40,55,-0.25695736
18,2.2,40,55,-0.25836042
18,2.4,40,55,-0.2601123
18,2.6,40,55,-0.26027219
18,2.8,40,55,-0.25956396
18,3,40,55,-0.25803227
18,3.2,40,55,-0.25506573
18,3.4,40,55,-0.25138455
18,2,40,60,-0.22709219
18,2.2,40,60,-0.22889589
18,2.4,40,60,-0.22970299
18,2.6,40,60,-0.22990692
18,2.8,40,60,-0.22976535
18,3,40,60,-0.22844817
18,3.2,40,60,-0.22597493
18,3.4,40,60,-0.22293279
18,2,40,65,-0.20256012
18,2.2,40,65,-0.20450668
18,2.4,40,65,-0.20546603
18,2.6,40,65,-0.20580664
18,2.8,40,65,-0.20538337
18,3,40,65,-0.20424316
18,3.2,40,65,-0.20244228
18,3.4,40,65,-0.19951482
18,2,40,70,-0.18291648
18,2.2,40,70,-0.18433408
18,2.4,40,70,-0.18545112
18,2.6,40,70,-0.18567002
18,2.8,40,70,-0.1853552
18,3,40,70,-0.18464892
18,3.2,40,70,-0.18306259
18,3.4,40,70,-0.18043299
18,2,40,75,-0.16682673
18,2.2,40,75,-0.1683525
18,2.4,40,75,-0.16894591
18,2.6,40,75,-0.1691106
18,2.8,40,75,-0.16887213
18,3,40,75,-0.16805906
18,3.2,40,75,-0.1667072
18,3.4,40,75,-0.16449022
18,2,40,80,-0.15359559
18,2.2,40,80,-0.15434622
18,2.4,40,80,-0.15521923
18,2.6,40,80,-0.15555999
18,2.8,40,80,-0.1551513
18,3,40,80,-0.15438923
18,3.2,40,80,-0.15269725
18,3.4,40,80,-0.15070619
18,2,45,55,-0.33234803
18,2.2,45,55,-0.33229341
18,2.4,45,55,-0.33115269
18,2.6,45,55,-0.32899365
18,2.8,45,55,-0.32571373
18,3,45,55,-0.3213846
18,3.2,45,55,-0.3157383
18,3.4,45,55,-0.30911567
18,2,45,60,-0.29330112
18,2.2,45,60,-0.29321727
18,2.4,45,60,-0.29260454
18,2.6,45,60,-0.29150586
18,2.8,45,60,-0.28855935
18,3,45,60,-0.28431522
18,3.2,45,60,-0.28004974
18,3.4,45,60,-0.27413074
18,2,45,65,-0.26172197
18,2.2,45,65,-0.2621526
18,2.4,45,65,-0.261435
18,2.6,45,65,-0.26019352
18,2.8,45,65,-0.25816259
18,3,45,65,-0.25431303
18,3.2,45,65,-0.25091707
18,3.4,45,65,-0.24587682
18,2,45,70,-0.23641419
18,2.2,45,70,-0.236659
18,2.4,45,70,-0.23598599
18,2.6,45,70,-0.23484423
18,2.8,45,70,-0.23285393
18,3,45,70,-0.23037378
18,3.2,45,70,-0.22679681
18,3.4,45,70,-0.22236313
18,2,45,75,-0.2159453
18,2.2,45,75,-0.21604801
18,2.4,45,75,-0.21519774
18,2.6,45,75,-0.2141753
18,2.8,45,75,-0.21238103
18,3,45,75,-0.20999187
18,3.2,45,75,-0.20676478
18,3.4,45,75,-0.202789
18,2,45,80,-0.19905201
18,2.2,45,80,-0.19893102
18,2.4,45,80,-0.19809612
18,2.6,45,80,-0.19700187
18,2.8,45,80,-0.19515723
18,3,45,80,-0.19274318
18,3.2,45,80,-0.18986966
18,3.4,45,80,-0.18629508
18,2,50,55,-0.42488958
18,2.2,50,55,-0.42131646
18,2.4,50,55,-0.41589158
18,2.6,50,55,-0.40961069
18,2.8,50,55,-0.40100134
18,3,50,55,-0.39227064
18,3.2,50,55,-0.38163834
18,3.4,50,55,-0.37003097
18,2,50,60,-0.3744274
18,2.2,50,60,-0.37105174
18,2.4,50,60,-0.36731842
18,2.6,50,60,-0.36197097
18,2.8,50,60,-0.35531095
18,3,50,60,-0.34759335
18,3.2,50,60,-0.33903734
18,3.4,50,60,-0.32905624
18,2,50,65,-0.33462685
18,2.2,50,65,-0.33198271
18,2.4,50,65,-0.32846101
18,2.6,50,65,-0.32326383
18,2.8,50,65,-0.31775874
18,3,50,65,-0.31105619
18,3.2,50,65,-0.30333552
18,3.4,50,65,-0.29507272
18,2,50,70,-0.30307515
18,2.2,50,70,-0.30006221
18,2.4,50,70,-0.29684529
18,2.6,50,70,-0.29222094
18,2.8,50,70,-0.28647324
18,3,50,70,-0.28095841
18,3.2,50,70,-0.27435266
18,3.4,50,70,-0.26699257
18,2,50,75,-0.27767916
18,2.2,50,75,-0.27444498
18,2.4,50,75,-0.27129001
18,2.6,50,75,-0.26684834
18,2.8,50,75,-0.26193695
18,3,50,75,-0.25633662
18,3.2,50,75,-0.25027872
18,3.4,50,75,-0.24348668
18,2,50,80,-0.25673108
18,2.2,50,80,-0.25378513
18,2.4,50,80,-0.25026266
18,2.6,50,80,-0.24609095
18,2.8,50,80,-0.2412652
18,3,50,80,-0.23597434
18,3.2,50,80,-0.23008828
18,3.4,50,80,-0.22385603
18,2,55,55,-0.52760665
18,2.2,55,55,-0.51566937
18,2.4,55,55,-0.50174261
18,2.6,55,55,-0.48813491
18,2.8,55,55,-0.47228169
18,3,55,55,-0.45555853
18,3.2,55,55,-0.43794256
18,3.4,55,55,-0.4196716
18,2,55,60,-0.46738512
18,2.2,55,60,-0.45614221
18,2.4,55,60,-0.44333932
18,2.6,55,60,-0.43124243
18,2.8,55,60,-0.4176628
18,3,55,60,-0.40347932
18,3.2,55,60,-0.38889806
18,3.4,55,60,-0.37341459
18,2,55,65,-0.4214671
18,2.2,55,65,-0.41032047
18,2.4,55,65,-0.39841819
18,2.6,55,65,-0.38659297
18,2.8,55,65,-0.37400674
18,3,55,65,-0.36144102
18,3.2,55,65,-0.3485028
18,3.4,55,65,-0.33509534
18,2,55,70,-0.38449945
18,2.2,55,70,-0.37381336
18,2.4,55,70,-0.36233331
18,2.6,55,70,-0.35142159
18,2.8,55,70,-0.3393717
18,3,55,70,-0.32766172
18,3.2,55,70,-0.31571097
18,3.4,55,70,-0.30361951
18,2,55,75,-0.35431264
18,2.2,55,75,-0.34408083
18,2.4,55,75,-0.33354804
18,2.6,55,75,-0.32267437
18,2.8,55,75,-0.31131973
18,3,55,75,-0.30016778
18,3.2,55,75,-0.28877651
18,3.4,55,75,-0.27740712
18,2,55,80,-0.32872117
18,2.2,55,80,-0.31921402
18,2.4,55,80,-0.30887315
18,2.6,55,80,-0.29885689
18,2.8,55,80,-0.28804822
18,3,55,80,-0.27710423
18,3.2,55,80,-0.26650473
18,3.4,55,80,-0.25556896
18,2,60,55,-0.59017449
18,2.2,60,55,-0.55983911
18,2.4,60,55,-0.53299572
18,2.6,60,55,-0.50909949
18,2.8,60,55,-0.48644743
18,3,60,55,-0.46464347
18,3.2,60,55,-0.44346355
18,3.4,60,55,-0.4222772
18,2,60,60,-0.53399187
18,2.2,60,60,-0.5049558
18,2.4,60,60,-0.47911811
18,2.6,60,60,-0.45531411
18,2.8,60,60,-0.43377789
18,3,60,60,-0.41340201
18,3.2,60,60,-0.39459242
18,3.4,60,60,-0.3761542
18,2,60,65,-0.48914953
18,2.2,60,65,-0.46198668
18,2.4,60,65,-0.43713177
18,2.6,60,65,-0.41392061
18,2.8,60,65,-0.3921299
18,3,60,65,-0.37301833
18,3.2,60,65,-0.35562577
18,3.4,60,65,-0.33879351
18,2,60,70,-0.45172994
18,2.2,60,70,-0.42608931
18,2.4,60,70,-0.40235264
18,2.6,60,70,-0.38031102
18,2.8,60,70,-0.3595113
18,3,60,70,-0.3409342
18,3.2,60,70,-0.32412901
18,3.4,60,70,-0.30808689
18,2,60,75,-0.42028336
18,2.2,60,75,-0.39595272
18,2.4,60,75,-0.37322436
18,2.6,60,75,-0.35238585
18,2.8,60,75,-0.33296542
18,3,60,75,-0.31461187
18,3.2,60,75,-0.29849858
18,3.4,60,75,-0.28312843
18,2,60,80,-0.39201528
18,2.2,60,80,-0.3688762
18,2.4,60,80,-0.34816838
18,2.6,60,80,-0.32807549
18,2.8,60,80,-0.30959051
18,3,60,80,-0.29242489
18,3.2,60,80,-0.27691635
18,3.4,60,80,-0.2620897
18,2,65,55,-0.44479542
18,2.2,65,55,-0.4247247
18,2.4,65,55,-0.40677958
18,2.6,65,55,-0.39058139
18,2.8,65,55,-0.37631314
18,3,65,55,-0.36265641
18,3.2,65,55,-0.35029424
18,3.4,65,55,-0.33799932
18,2,65,60,-0.40827601
18,2.2,65,60,-0.3898549
18,2.4,65,60,-0.37261675
18,2.6,65,60,-0.35597099
18,2.8,65,60,-0.34045787
18,3,65,60,-0.32689691
18,3.2,65,60,-0.31448777
18,3.4,65,60,-0.30250408
18,2,65,65,-0.37587493
18,2.2,65,65,-0.3595211
18,2.4,65,65,-0.34309503
18,2.6,65,65,-0.3271786
18,2.8,65,65,-0.31178451
18,3,65,65,-0.29798174
18,3.2,65,65,-0.28558765
18,3.4,65,65,-0.27377151
18,2,65,70,-0.34353173
18,2.2,65,70,-0.33259079
18,2.4,65,70,-0.31801346
18,2.6,65,70,-0.30269687
18,2.8,65,70,-0.28805737
18,3,65,70,-0.2744973
18,3.2,65,70,-0.26209546
18,3.4,65,70,-0.25054339
18,2,65,75,-0.30646124
18,2.2,65,75,-0.30660448
18,2.4,65,75,-0.29528363
18,2.6,65,75,-0.28134163
18,2.8,65,75,-0.26729326
18,3,65,75,-0.25478362
18,3.2,65,75,-0.2427631
18,3.4,65,75,-0.23124488
18,2,65,80,-0.27013608
18,2.2,65,80,-0.27812605
18,2.4,65,80,-0.27371864
18,2.6,65,80,-0.26207475
18,2.8,65,80,-0.24969844
18,3,65,80,-0.23716098
18,3.2,65,80,-0.22558395
18,3.4,65,80,-0.21483921
20,2,30,55,-0.16510363
20,2.2,30,55,-0.16862583
20,2.4,30,55,-0.17201772
20,2.6,30,55,-0.17528176
20,2.8,30,55,-0.17796807
20,3,30,55,-0.18028117
20,3.2,30,55,-0.1818587
20,3.4,30,55,-0.18263215
20,2,30,60,-0.1453715
20,2.2,30,60,-0.14853662
20,2.4,30,60,-0.15136626
20,2.6,30,60,-0.15407285
20,2.8,30,60,-0.15657703
20,3,30,60,-0.15856466
20,3.2,30,60,-0.15943376
20,3.4,30,60,-0.16025764
20,2,30,65,-0.12971176
20,2.2,30,65,-0.13267081
20,2.4,30,65,-0.13460512
20,2.6,30,65,-0.13739239
20,2.8,30,65,-0.13951229
20,3,30,65,-0.14126525
20,3.2,30,65,-0.14209566
20,3.4,30,65,-0.14274748
20,2,30,70,-0.11684905
20,2.2,30,70,-0.11933991
20,2.4,30,70,-0.12148855
20,2.6,30,70,-0.12361594
20,2.8,30,70,-0.12550279
20,3,30,70,-0.12699646
20,3.2,30,70,-0.12794115
20,3.4,30,70,-0.12819207
20,2,30,75,-0.10610462
20,2.2,30,75,-0.10838957
20,2.4,30,75,-0.11042895
20,2.6,30,75,-0.11240649
20,2.8,30,75,-0.11392077
20,3,30,75,-0.11539724
20,3.2,30,75,-0.11619511
20,3.4,30,75,-0.1166625
20,2,30,80,-0.09711132
20,2.2,30,80,-0.09927236
20,2.4,30,80,-0.10132594
20,2.6,30,80,-0.10288616
20,2.8,30,80,-0.10429908
20,3,30,80,-0.10554712
20,3.2,30,80,-0.10629137
20,3.4,30,80,-0.10662928
20,2,35,55,-0.21836219
20,2.2,35,55,-0.22231884
20,2.4,35,55,-0.22413458
20,2.6,35,55,-0.22730261
20,2.8,35,55,-0.22961479
20,3,35,55,-0.23091765
20,3.2,35,55,-0.23187744
20,3.4,35,55,-0.23163473
20,2,35,60,-0.19271383
20,2.2,35,60,-0.1957734
20,2.4,35,60,-0.19790483
20,2.6,35,60,-0.20036832
20,2.8,35,60,-0.20250117
20,3,35,60,-0.20377283
20,3.2,35,60,-0.20428872
20,3.4,35,60,-0.20443648
20,2,35,65,-0.17242182
20,2.2,35,65,-0.17502956
20,2.4,35,65,-0.17707076
20,2.6,35,65,-0.1790278
20,2.8,35,65,-0.18083315
20,3,35,65,-0.18182226
20,3.2,35,65,-0.18257712
20,3.4,35,65,-0.18252213
20,2,35,70,-0.15493916
20,2.2,35,70,-0.15784075
20,2.4,35,70,-0.15970726
20,2.6,35,70,-0.16164585
20,2.8,35,70,-0.16298963
20,3,35,70,-0.16395198
20,3.2,35,70,-0.16459795
20,3.4,35,70,-0.16457554
20,2,35,75,-0.14120141
20,2.2,35,75,-0.14305397
20,2.4,35,75,-0.14521587
20,2.6,35,75,-0.1470055
20,2.8,35,75,-0.14821799
20,3,35,75,-0.14905393
20,3.2,35,75,-0.14972219
20,3.4,35,75,-0.14972548
20,2,35,80,-0.12930057
20,2.2,35,80,-0.13169886
20,2.4,35,80,-0.13268069
20,2.6,35,80,-0.13440273
20,2.8,35,80,-0.13581175
20,3,35,80,-0.13657331
20,3.2,35,80,-0.13711738
20,3.4,35,80,-0.13701382
20,2,40,55,-0.28619218
20,2.2,40,55,-0.28850382
20,2.4,40,55,-0.29074862
20,2.6,40,55,-0.29211354
20,2.8,40,55,-0.29310191
20,3,40,55,-0.2933677
20,3.2,40,55,-0.29264946
20,3.4,40,55,-0.29114728
20,2,40,60,-0.25286134
20,2.2,40,60,-0.25552495
20,2.4,40,60,-0.25715522
20,2.6,40,60,-0.25851833
20,2.8,40,60,-0.25916961
20,3,40,60,-0.25928841
20,3.2,40,60,-0.25915969
20,3.4,40,60,-0.25744593
20,2,40,65,-0.22610129
20,2.2,40,65,-0.22804731
20,2.4,40,65,-0.22954254
20,2.6,40,65,-0.23106175
20,2.8,40,65,-0.23177894
20,3,40,65,-0.23198023
20,3.2,40,65,-0.23116091
20,3.4,40,65,-0.23067325
20,2,40,70,-0.20384473
20,2.2,40,70,-0.20556759
20,2.4,40,70,-0.2077789
20,2.6,40,70,-0.20849805
20,2.8,40,70,-0.20950689
20,3,40,70,-0.2097619
20,3.2,40,70,-0.20918943
20,3.4,40,70,-0.20828706
20,2,40,75,-0.18527043
20,2.2,40,75,-0.18706687
20,2.4,40,75,-0.18837497
20,2.6,40,75,-0.18954491
20,2.8,40,75,-0.19037039
20,3,40,75,-0.1907013
20,3.2,40,75,-0.19038243
20,3.4,40,75,-0.18963864
20,2,40,80,-0.16984754
20,2.2,40,80,-0.17122699
20,2.4,40,80,-0.17292061
20,2.6,40,80,-0.17362349
20,2.8,40,80,-0.17432714
20,3,40,80,-0.17472136
20,3.2,40,80,-0.1744276
20,3.4,40,80,-0.17375509
20,2,45,55,-0.37199637
20,2.2,45,55,-0.37318431
20,2.4,45,55,-0.37339819
20,2.6,45,55,-0.37294774
20,2.8,45,55,-0.37150131
20,3,45,55,-0.36938008
20,3.2,45,55,-0.36579967
20,3.4,45,55,-0.36177946
20,2,45,60,-0.32902509
20,2.2,45,60,-0.33021729
20,2.4,45,60,-0.33077963
20,2.6,45,60,-0.33025686
20,2.8,45,60,-0.32915832
20,3,45,60,-0.32762315
